PC1,PC2
-0.12622871589347712,0.5600146458124179
-0.4829851068577696,-0.6260563919848832
-0.3225112798042982,-0.43115229697705976
-0.009559684335791276,0.02846964511320914
-0.09258935714193331,1.1056186658631622
-0.1254401526858118,1.678645890176651
0.40591748459937743,-0.8670126496870516
-0.17929321130692663,1.761483078768036
0.039901970384966,-0.25723660137067433
0.007813531761242738,1.7213833029968941
-0.1457346066534361,0.4789763442344615
-0.28503417680629195,0.7802038766586881
-0.08920609161832382,0.40671574655523
-0.33649730238181014,-0.5996713491224809
-0.24522225041419804,-0.49513578573212796
-0.13394488322123224,0.1489233826605414
-0.23698226362781244,-0.9596898104408828
0.1787534876487927,0.18149174573527618
-0.5594909211836463,0.3671835992532774
-0.060257548216409995,0.5584626727772727
-0.4891588100127664,0.2502824020081547
-0.3203280384644634,0.39121439597951174
0.06876127766539467,-0.5256335575215284
-0.0968634214373587,-0.5511960419276577
-0.4242113124506343,1.029832544939329
-0.45527436779018615,-0.08147181012624635
-0.05516069530068548,-1.5307399991325934
-0.35533235504891053,0.1717135473629233
-0.08491190250893686,-0.36122286121341807
-0.3100334274570741,-0.6107017594375378
-0.29989598856165783,-0.4479458187319993
0.0936610984297225,-0.24902856776816643
-0.07434618424476576,-0.9680742293912862
-0.563183086731315,-0.4305207030310165
-0.21560220048087778,-0.40806848954096814
-0.34532623824259556,-0.21178547926587848
-0.04632447981443961,-0.4448233851334164
-0.3211249526246611,0.34158712688473836
-0.20186049307723056,2.184600644652391
0.024535973881697978,-0.6743532654807126
-0.15260774323106743,1.5130824037991357
-0.28829780429311946,0.40505358543128905
-0.24033321342154554,1.4636325739640839
-0.34045794212205965,0.3443453143977783
-0.37834532427361167,0.10532507266721838
0.07173600848992025,0.05535537762864209
-0.04443326973739631,-0.11371248405976389
-0.42617992021601553,0.24555018195492098
0.031102059917140136,-0.3224470546100017
0.07678352565388594,1.917154281623068
-0.04535914332333481,0.5274484509235465
-0.5494027871068935,-0.5520990136391339
-0.2444392755862462,1.0236030579058573
0.046730446199234554,-1.7297674128137241
-0.34549262936450187,-0.7234877212099896
-0.29237950990038725,1.3822200675405432
-0.07162188881569423,1.092815881785365
-0.33272191158573183,-0.4957749032534537
-0.18784358451678218,0.041616919354450874
-0.6582447399953308,-0.9405498715837172
-0.4345521954424596,1.5255115810820028
-0.20779897414756776,0.4022254293036876
-0.3278835751004904,2.4038642558911114
-0.03796456203109562,-0.46245087497198806
-0.4030657412008702,0.4447188148564877
-0.29848765353915657,0.745205815523941
-0.20628917443335432,-0.36696102932295177
0.04427679432141501,-0.8590543389576845
-0.470798638192333,-0.9687289535144616
-0.04549937003868782,1.4454538113763296
-0.1993654632586768,0.7851321858998457
-0.4412887935000343,-1.4267185286983748
-0.20588666103364586,0.897639149871322
-0.16479132397896631,-0.7743501085723067
-0.3792703378718244,-0.12174876882824003
-0.15180399960506444,-0.017645484418566573
-0.23639129730334266,0.6648378677379612
-0.2878064632925153,-0.6239588218626719
-0.13415803666361395,0.19269106904242858
0.1399418232778114,-1.9222551308755842
-0.48610024889910936,-0.00958015820353226
0.14062344211084193,-0.45547716220434425
-0.4877177277387556,2.0442469534672116
-0.15188462156858015,1.138015702442368
-0.12628948067737478,-0.4422118134256866
-0.17494789801204513,0.4137099161464981
-0.1853576909239014,1.3914850310849225
-0.141971820358462,0.7653648858146332
-0.23628201429064483,-3.4179102766885694
